id,count
439,117.52532222240565
441,18.299367810439897
447,83.43326080468574
449,139.17160387247867
451,140.0839244823596
452,19.05506290157358
454,204.11543397155083
458,236.9832735376453
463,136.43167079429398
467,18.86442097114237
470,246.05535806100107
471,168.64224596973952
474,279.5749993510663
478,19.03437950513599
483,110.65192447311738
484,129.40322367769545
485,81.9297868176591
486,130.09930732995593
491,102.8516419190468
494,100.68686880762094
495,253.2957103796203
497,206.0129140334555
499,175.45430492201456
515,114.79271458701278
518,211.41041527926913
521,162.6977272688207
525,153.9785568373047
529,247.53181909035484
532,143.63963090029
534,83.82120799895347
540,84.44580562763363
544,290.1098912103032
547,174.033033824176
549,39.4525803300225
563,38.94098878758982
564,155.91248980177897
567,110.73344871669714
572,113.45989638611961
577,131.84668843879507
578,254.7128609430947
585,297.27939411581536
588,136.69435145921344
589,119.52444859427115
590,105.74507210708954
592,18.86442097114237
594,237.04225883220943
596,18.951493545424245
598,294.9698594110776
599,135.86365393584117
605,30.23923164326813
606,123.89559957531519
607,263.9002778211509
608,223.91946145767713
609,62.67962366721708
610,286.24211109935356
611,171.36719996105157
614,130.01813746500483
615,214.47871002946084
616,269.7690664508963
617,123.97435104924122
618,246.56008508349933
624,108.93314775105812
629,141.20315744608345
631,82.19489403013475
633,77.7061236099843
637,24.849066100570298
638,107.54774268115726
643,62.15195683386439
644,163.4845574994787
645,39.42951001020843
646,203.67040949777257
648,202.58842048933488
650,30.66364229017881
651,173.98652049910865
652,275.29340728035555
656,138.95472002713865
657,19.119837594804608
659,68.21932999748832
660,207.58088111452267
662,104.90570657579026
665,307.33737381197085
675,296.33782986624647
681,161.98448057400486
682,218.51176298943955
685,17.341730185011702
686,199.07207465513946
689,24.885550830914678
696,152.08306561061087
703,157.1493600773328
704,101.9454323171369
705,152.56589555706688
714,219.67986817766237
717,82.63230396187204
718,18.901274758363353
720,78.92262212987063
721,251.10000071790537
723,215.5753573821981
726,163.18966247556486
728,130.36247864629632
730,165.29001809799593
731,24.885550830914678
734,307.7308088123169
737,81.80044247370591
738,19.293845395166443
745,172.79700971794537
746,24.887809490700878
749,219.00178634461506
752,24.756403816020345
753,156.35030695685876
758,221.6437035557908
765,18.86442097114237
766,240.8868488507462
768,82.08468260413385
769,199.0684926906261
774,127.71015578431641
775,105.04354257002238
781,62.15195683386439
784,291.22303872496377
794,19.153335028340287
795,283.62325843933934
796,82.25968032332223
802,176.43714565346568
803,178.27624042449037
805,39.03467479327677
806,284.18156931367196
807,104.51864358136478
809,18.955780198145277
810,175.2073487422291
812,169.63606118512863
814,105.4714392200141
818,260.5106621843786
819,159.31359825356336
825,67.26977032368637
836,109.0096892398155
839,120.80851825052176
847,280.44266180166437
848,164.25444564036005
851,123.82169795137511
852,142.18851214869747
853,28.40134342127326
857,165.6831583241641
858,38.83162797965534
859,239.05072879495486
861,30.402274869771343
867,108.00804440771694
870,239.0506422383515
871,237.872807086348
872,194.86086706216363
874,300.61767108044825
881,205.426628997531
886,141.93697699442652
890,63.130483863316066
895,162.14943717370943
899,82.2767165591294
900,281.5974956764238
901,262.6575797005086
902,222.14388659759152
903,31.07559545995973
913,264.16745125561755
918,202.4540828338188
923,157.6201597304397
924,39.268015019577945
926,24.885550830914678
927,18.656119824404584
930,242.10464884968226
934,39.120325036821754
937,152.31344335448188
939,154.77366511497155
941,83.14530562533213
942,304.8475129275777
946,273.83974964552937
950,102.21245135238257
953,89.21294218832774
959,82.59948112325863
961,24.75604913252109
962,85.43436431827035
964,52.76075159113656
969,191.78973162485985
971,135.80156001723296
976,30.80604683038916
978,228.75459966800796
980,257.21254061647124
981,132.3909596022343
990,300.87414157982835
993,19.03437950513599
996,18.9819020582889
998,289.0175689861817
999,187.2950446902169
1006,116.10328290610052
1008,18.86442097114237
1013,29.599542807550463
1015,101.81287543609064
1016,119.1509556887783
1022,283.8218651556466
1026,245.27719660850204
1028,237.9743537377744
1031,54.223598465266676
1034,62.15195683386439
1037,186.8197899633077
1040,62.65131944326069
1042,19.122412425115055
1046,19.153335028340287
1048,102.99134088234175
1049,108.94415269823517
1050,62.67962366721708
1051,187.72698518402768
1052,265.59104051779656
1055,157.04905115989058
1060,150.93043060903037
1064,25.15209471319704
1066,65.49774203854793
1071,106.26705386693638
1073,18.951493545424245
1089,192.83888961108119
1091,109.12248628794755
1092,76.51171827850165
1093,224.07951053136
1096,286.75614366795384
1097,210.14938854968727
1098,18.61326726739212
1099,37.643778961180594
1102,173.76892492803302
1107,82.60438920563921
1109,31.038419070891763
1111,108.94915307005593
1112,114.6368773025069
1114,295.1073306743272
1116,277.93011731927925
1117,119.7950775539761
1118,66.64903927721629
1122,125.23545930890542
1124,176.79221946541975
1127,109.50785570372324
1133,231.95250514101792
1134,39.034282648364126
1135,157.29319884618502
1139,281.39123138868183
1143,62.39558477163334
1150,105.84407838288975
1151,113.73076762831538
1153,279.06416699236865
1155,24.980661743145653
1162,25.23774495674202
1163,204.7147200679826
1166,19.975128374288545
1171,82.19489403013475
1172,18.96707254309219
1173,262.56779843296215
1174,76.55510188537498
1177,116.63930238230114
1178,191.04635948269538
1184,161.2086329435922
1185,114.5900581409745
1186,106.68774218306507
1187,179.3869541433303
1188,280.4974303719914
1191,154.39384797219392
1207,124.10850644840123
1213,39.4525803300225
1215,134.30196648231765
1223,180.33705547682933
1227,116.11715486233936
1236,62.15195683386439
1237,63.130483863316066
1238,19.293845395166443
1241,24.530848867847144
1248,19.293845395166443
1250,28.830313987360658
1251,155.32052811196016
1253,104.74781936388412
1255,104.27874489974515
1257,180.84690221348484
1261,107.28509115893557
1262,304.11877028267816
1265,128.39305762665887
1273,193.22612003330894
1277,261.559658361554
1278,116.845031096817
1280,100.33057153199424
1284,253.1047359969029
1285,297.0228275936321
1288,30.921114528285813
1295,114.62395256662562
1297,305.1781217206263
1299,266.9507913878589
1304,169.17125164430388
1308,39.50715783347029
1310,101.30491947062838
1311,116.3079466591987
1314,87.73336968689438
1315,109.80490092908319
1318,37.64566061672817
1320,298.04627055017545
1321,281.6526062882564
1322,244.46898420370837
1330,123.98347069196119
1333,174.7064205933115
1334,223.54332825193652
1341,135.44625741885105
1344,140.84000816237545
1351,241.01179554914486
1354,102.3309724953899
1356,62.865139762369466
1363,118.52429725918267
1365,234.14597006492806
1369,122.52752506402946
1373,106.27249775693322
1375,112.47113080894013
1377,83.04758545631408
1379,135.5534777003571
1380,271.4382271210579
1381,102.04780731557219
1384,197.0641037674102
1390,186.16787340373247
1393,224.22622714818908
1395,62.496860688698725
1399,299.82281398244885
1400,98.55647520850498
1401,163.10507808766445
1404,178.8496055305199
1408,19.12156856462207
1409,26.696905146879846
1413,243.3537248053064
1416,277.1610692104834
1418,104.63221021690306
1423,84.14354695557253
1424,24.887809490700878
1425,18.801358100321924
1433,229.38360044587125
1434,153.63316612057204
1436,302.18657889816745
1442,261.2351381941102
1444,82.60661006479252
1445,136.69684723448015
1452,200.26785996422038
1455,167.97939026325048
1462,62.67962366721708
1467,63.149147636606834
1472,40.014580010545075
1475,171.13754658215973
1493,114.67016755197317
1501,223.76793348278784
1503,282.6456977931587
1504,245.32248075454459
1505,19.017291330153082
1511,208.3513303128171
1512,63.130483863316066
1513,109.0866156852532
1514,31.307967700462324
1528,221.44710992282353
1533,249.8590862870248
1534,25.23774495674202
1536,169.31778029184804
1537,78.17352130067951
1539,231.84034932644892
1550,247.61698914665348
1552,209.92160565135373
1554,230.31922904091883
1555,299.33002885541634
1556,98.05744046605606
1559,28.307415856104235
1563,241.54017295048783
1566,140.1033173393095
1567,183.1301863420248
1568,24.869360052150796
1571,219.2227861255208
1572,19.26992839767245
1574,62.39558477163334
1577,19.20581247518738
1583,71.04129768187755
1585,25.82368722134555
1586,229.40659754772057
1587,207.07126618497747
1596,145.53086496938454
1602,28.421427562920034
1604,72.07307725427104
1605,35.78284245745553
1610,291.3199983276942
1611,99.64419283279656
1616,29.1057415439272
1617,104.14684959534806
1618,18.877741309024113
1622,40.10023025409006
1623,38.828683991383464
1628,291.98863857837654
1631,18.893985623514038
1632,196.55642270934297
1633,259.6259897965831
1634,290.16693194050436
1636,230.70557869818063
1637,105.50825775178122
1643,154.50114784947604
1644,106.28476431984019
1646,88.2907893613106
1648,205.76356149219635
1651,39.16599549196826
1656,18.560789820545033
1658,154.5638069907649
1659,18.656119824404584
1665,159.7967917621204
1666,143.4616508103397
1670,31.307967700462324
1674,169.9073891597797
1679,205.92838810027837
1680,231.64113855775273
1683,304.0761083775407
1686,24.798478256632798
1691,103.95276006246229
1693,39.27342546225646
1696,30.719736629141444
1697,103.7668911802555
1703,81.85346902537744
1706,24.887809490700878
1709,156.25815846033933
1710,82.19489403013475
1712,188.6311831076556
1713,124.90019016641021
1718,298.4569700190102
1719,186.24202183326085
1722,276.1187717333444
1723,130.63149238447977
1724,281.03311027216495
1728,61.283312927857395
1730,31.04415911339208
1732,26.781509774072134
1737,38.20942823564713
1745,82.08468260413385
1747,18.96481388330599
1748,19.105324250132146
1755,108.52677207185998
1759,19.20581247518738
1761,274.3106276520465
1764,226.7819613814793
1765,142.70865441737058
1766,82.52478753579786
1768,83.75343109009933
1770,25.185267509894928
1771,166.8166405800182
1774,100.19559621070235
1785,129.40489313721545
1788,201.87511902043315
1792,18.914595096245097
1794,245.43068906466118
1797,121.29461186643123
1798,14.926237122147857
1799,255.04342566009888
1802,106.76764600215708
1806,39.18324158867448
1808,80.26302187308531
1810,245.08924191450686
1818,99.16588971287979
1819,307.1871988355142
1820,287.4506811473379
1822,231.96331882392363
1826,230.66365920189776
1827,183.70426759336036
1835,19.972940000838875
1841,115.23980396834286
1842,150.24422101960516
1843,19.293845395166443
1846,39.78084763933125
1849,116.43024824683653
1850,190.33054197669807
1851,171.04529976606088
1857,62.6398106562101
1858,189.03328042197265
1860,101.66403994880625
1861,269.6007668870666
1864,106.28888516302597
1869,288.8874112484297
1871,62.67962366721708
1872,27.21506525660477
1875,19.03437950513599
1878,227.64873031357726
1879,263.0236319295455
1885,82.63499896179876
1888,101.67944138531173
1889,24.696637234323944
1890,100.50522187266988
1896,140.68223004381147
1897,165.18716473150266
1898,114.33873114147744
1900,83.49549770077768
1905,30.026367475272384
1908,108.89755634707333
1909,107.74440825620414
1913,63.411949480784735
1918,106.37662267842208
1922,292.0339444331192
1923,126.05344209818598
1925,269.3938120986614
1926,147.462159487868
1927,280.53991544226153
1930,231.3869444344807
1935,67.11182530865395
1939,118.72257739067663
1942,101.67520663883514
1943,238.52545678944193
1948,242.7933309770011
1949,268.9354559672758
1951,104.86029172005917
1953,117.33801764954576
1959,124.34302149865248
1963,19.122412425115055
1967,155.53984246403118
1973,264.6172255166717
1975,25.011189121046442
1976,83.76946695111096
1990,117.47677790076558
1993,117.94488969189985
1997,162.99029325402006
1999,123.88266387491711
2001,280.86890677508075
2004,82.08468260413385
2010,107.13687014754204
2013,130.54690536250956
2017,292.78739442411705
2021,116.2530734362816
2023,150.81274284759252
2026,154.12912649241215
2037,28.22747076868191
2039,174.1841612384223
2041,18.9841607180751
2046,25.851141859880546
2050,18.9841607180751
2060,228.68421015969807
2067,104.4697750026846
2069,152.55732634826796
2072,270.2399130409565
2074,129.16408029913728
2079,120.43069691741351
2083,24.667072581952272
2085,164.87305051809295
2087,18.776340149839665
2093,143.60488327577048
2094,25.82368722134555
2097,29.08374005440471
2103,99.78251631257872
2104,62.562162832948246
2107,177.4094496235193
2108,21.01422976551428
2110,68.84168262090957
2115,178.079571597416
2117,29.18725716024243
2125,286.19107408531136
2127,253.9760327115583
2133,19.0920039122504
2134,309.15307632201905
2135,119.75842000587608
2141,247.90132147994726
2143,38.67747426934966
2145,82.52478753579786
2146,25.185267509894928
2147,270.8946492363122
2148,62.68471993796148
2149,63.411949480784735
2165,111.42369275189478
2166,172.3596120666346
2177,174.10244614824964
